Sex,Age,Year,Month,Day,Street Number,Birthday,Name,Surname,City,Street,State,State Voted
Male,22,1998,9,15,32,1998-9-15,Wayne,Padilla,Cincinnati,Cedar,Ohio,Ohio
Female,38,1982,8,10,11,1982-8-10,Isabella,Clarke,Raleigh,Maple,North Carolina,North Carolina
Male,75,1945,1,7,39,1945-1-7,Logan,Oneal,Salinas,Fourth,California,Ohio
Male,35,1985,1,11,94,1985-1-11,Gary,Shaffer,Cape Coral,Maple,Florida,Florida
Male,42,1978,2,21,96,1978-2-21,Jeffrey,Anthony,Mesa,Second,Arizona,Arizona
Female,28,1992,11,9,34,1992-11-9,Shirley,Rice,Rochester,Maple,New York,New York
Female,63,1957,5,22,81,1957-5-22,Joan,Young,Lakewood,Sixth,Colorado,Colorado
Female,21,1999,11,5,44,1999-11-5,Frances,Leblanc,Glendale,Washington,Arizona,Arizona
Female,67,1953,2,23,45,1953-2-23,Marie,Mooney,Waco,Third,Texas,Texas
Female,39,1981,10,9,73,1981-10-9,Susan,Franco,Sunrise Manor,Park,Nevada,Nevada
Male,80,1940,10,18,2,1940-10-18,Richard,Monroe,North Las Vegas,Seventh,Nevada,Nevada
Male,64,1956,12,11,8,1956-12-11,Anthony,Shepard,Peoria,View,Arizona,Arizona
Female,20,2000,6,26,3,2000-6-26,Brittany,Reilly,Toledo,Fourth,Ohio,Ohio
Male,89,1931,12,25,96,1931-12-25,Tyler,Ryan,Salem,Seventh,Oregon,Oregon
Female,68,1952,8,21,19,1952-8-21,Catherine,Haynes,McKinney,Main,Texas,Texas
Male,86,1934,2,5,29,1934-2-5,Walter,Valdez,Sacramento,Second,California,California
Male,19,2001,7,17,87,2001-7-17,Jacob,Graham,North Las Vegas,Third,Nevada,Nevada
Female,18,2002,9,25,66,2002-9-25,Elizabeth,Browning,Honolulu,Lake,Hawaii,Hawaii
Male,89,1931,2,19,91,1931-2-19,Patrick,Patton,Charlotte,Oak,North Carolina,North Carolina
Female,34,1986,9,7,94,1986-9-7,Madison,Nicholson,Grand Rapids,First,Michigan,Michigan
Male,43,1977,9,5,28,1977-9-5,Kevin,Irwin,Albuquerque,First,New Mexico,New Mexico
Female,64,1956,4,3,97,1956-4-3,Kayla,Edwards,Sioux Falls,Eighth,South Dakota,South Dakota
Male,48,1972,12,22,54,1972-12-22,Bryan,Joyner,Washington,Cedar,District of Columbia,District of Columbia
Male,29,1991,8,7,36,1991-8-7,Anthony,Villarreal,Mesa,Hill,Arizona,Arizona
Female,42,1978,12,7,51,1978-12-7,Andrea,Aguirre,Colorado Springs,Hill,Colorado,Colorado
Female,23,1997,10,6,95,1997-10-6,Julie,Stanton,Modesto,Lake,California,California
Female,53,1967,6,17,34,1967-6-17,Anna,Cobb,San Antonio,Second,Texas,Texas
Female,78,1942,8,13,98,1942-8-13,Hannah,Morrison,Rochester,Park,New York,New York
Female,23,1997,11,30,42,1997-11-30,Barbara,Walsh,El Paso,Elm,Texas,Texas
Male,58,1962,11,1,71,1962-11-1,Henry,Kidd,Springfield,Lake,Missouri,Missouri
Male,66,1954,10,27,71,1954-10-27,Jack,Serrano,Chula Vista,Fifth,California,California
Female,48,1972,6,25,3,1972-6-25,Alice,Rocha,Memphis,Maple,Tennessee,Tennessee
Female,46,1974,4,22,40,1974-4-22,Diane,Briggs,Waco,First,Texas,Texas
Male,29,1991,8,30,23,1991-8-30,Logan,Doyle,San Antonio,Third,Texas,Texas
Female,72,1948,2,22,28,1948-2-22,Gloria,Kramer,El Paso,Oak,Texas,Texas
Female,73,1947,11,19,20,1947-11-19,Amber,Fields,Bridgeport,Maple,Connecticut,Connecticut
Female,81,1939,8,16,13,1939-8-16,Debra,Durham,San Antonio,Eighth,Texas,Texas
Female,41,1979,7,17,57,1979-7-17,Janet,Grimes,Escondido,Oak,California,California
Female,85,1935,3,8,30,1935-3-8,Gloria,Bass,Spokane,Cedar,Washington,Washington
Female,61,1959,8,27,85,1959-8-27,Sandra,Baird,Santa Rosa,Sixth,California,California
Male,55,1965,1,26,52,1965-1-26,Matthew,Pierce,Overland Park,Cedar,Kansas,Kansas
Female,51,1969,6,9,6,1969-6-9,Marie,Kaufman,Plano,Park,Texas,Texas
Female,38,1982,11,10,47,1982-11-10,Denise,Camacho,Thornton,Third,Colorado,Colorado
Male,24,1996,1,17,3,1996-1-17,Raymond,Calhoun,Buffalo,Seventh,New York,New York
Male,37,1983,8,6,98,1983-8-6,Keith,Stafford,Springfield,View,Missouri,Missouri
Male,85,1935,6,29,79,1935-6-29,Louis,Glenn,Sioux Falls,View,South Dakota,South Dakota
Female,63,1957,7,19,49,1957-7-19,Amber,Solis,Amarillo,Hill,Texas,Texas
Male,29,1991,2,14,29,1991-2-14,Johnny,Giles,Savannah,Hill,Georgia,Georgia
Female,30,1990,4,30,7,1990-4-30,Alexis,Spencer,Albuquerque,Ninth,New Mexico,New Mexico
Female,18,2002,5,20,68,2002-5-20,Jean,Franks,Indianapolis,Second,Indiana,Indiana
Male,87,1933,4,22,66,1933-4-22,Keith,Preston,Salt Lake City,Eighth,Utah,South Dakota
Male,40,1980,7,5,1,1980-7-5,Louis,Rose,Chandler,Ninth,Arizona,Arizona
Female,68,1952,12,3,6,1952-12-3,Melissa,Walls,Fayetteville,Pine,North Carolina,North Carolina
Male,50,1970,7,18,35,1970-7-18,Anthony,Wynn,Charlotte,Elm,North Carolina,North Carolina
Female,47,1973,2,13,29,1973-2-13,Grace,Cooper,Dallas,Cedar,Texas,Texas
Female,64,1956,11,5,8,1956-11-5,Danielle,Rosario,Little Rock,Seventh,Arkansas,Arkansas
Male,26,1994,7,21,17,1994-7-21,Donald,Byers,Sacramento,Eighth,California,California
Female,72,1948,7,22,41,1948-7-22,Lauren,Mcleod,New York City,Ninth,New York,New York
Male,49,1971,11,1,78,1971-11-1,Dylan,Dotson,Augusta,Pine,Georgia,Georgia
Male,37,1983,3,9,16,1983-3-9,Dennis,Mcguire,Nashville,Pine,Tennessee,Tennessee
Male,56,1964,11,24,55,1964-11-24,Brandon,Martin,Omaha,Cedar,Nebraska,Nebraska
Male,46,1974,3,14,87,1974-3-14,Lawrence,Morse,Long Beach,Pine,California,California
Female,24,1996,3,7,38,1996-3-7,Christina,Key,Corpus Christi,Fourth,Texas,Texas
Female,23,1997,4,2,80,1997-4-2,Jessica,Bush,Midland,Washington,Texas,Texas
Female,64,1956,1,24,93,1956-1-24,Joan,Shepherd,Spring Valley,Elm,Nevada,Nevada
Female,30,1990,7,25,26,1990-7-25,Carol,Mcknight,Bayamon,View,Puerto Rico,Puerto Rico
Female,72,1948,5,26,24,1948-5-26,Kathleen,Frye,Boston,Fourth,Massachusetts,Massachusetts
Female,82,1938,1,21,50,1938-1-21,Beverly,Key,Chattanooga,Elm,Tennessee,Tennessee
Female,40,1980,8,8,28,1980-8-8,Stephanie,Pacheco,St. Paul,First,Minnesota,Minnesota
Male,50,1970,9,16,89,1970-9-16,Albert,Baxter,Birmingham,Sixth,Alabama,Alabama
Male,78,1942,8,11,48,1942-8-11,William,Petersen,Portland,Maple,Oregon,Oregon
Female,18,2002,3,5,67,2002-3-5,Deborah,Harrison,New York City,Seventh,New York,New York
Male,71,1949,8,1,55,1949-8-1,Patrick,Sloan,Miami,Cedar,Florida,Florida
Male,18,2002,11,3,29,2002-11-3,Michael,Berry,Tempe,Fifth,Arizona,Arizona
Female,75,1945,1,6,75,1945-1-6,Barbara,Glass,Tucson,Pine,Arizona,Arizona
Male,31,1989,7,15,27,1989-7-15,George,Hughes,Colorado Springs,Oak,Colorado,Colorado
Female,36,1984,2,15,59,1984-2-15,Diana,Delgado,Irving,Third,Texas,Texas
Male,85,1935,11,15,11,1935-11-15,Lawrence,Carr,Amarillo,Second,Texas,Texas
Female,18,2002,1,4,6,2002-1-4,Hannah,Bernard,Waco,Eighth,Texas,Texas
Male,46,1974,8,30,56,1974-8-30,Raymond,Hill,Anaheim,Third,California,California
Female,81,1939,10,19,98,1939-10-19,Deborah,Anderson,Denver,Main,Colorado,Colorado
Male,32,1988,5,6,5,1988-5-6,Gary,Petersen,Virginia Beach,Oak,Virginia,Virginia
Male,37,1983,5,23,35,1983-5-23,Richard,Lott,Fort Worth,Eighth,Texas,Texas
Female,85,1935,9,12,83,1935-9-12,Nicole,Cantu,Denver,Oak,Colorado,Colorado
Male,23,1997,7,5,66,1997-7-5,Timothy,Dawson,Durham,Seventh,North Carolina,North Carolina
Female,86,1934,3,28,39,1934-3-28,Mary,Mack,San Antonio,Elm,Texas,New Jersey
Female,84,1936,11,14,44,1936-11-14,Deborah,Howard,Reno,Maple,Nevada,Nevada
Female,83,1937,10,26,85,1937-10-26,Joyce,Lynch,Nashville,Second,Tennessee,Tennessee
Male,57,1963,7,27,17,1963-7-27,Raymond,Charles,Colorado Springs,Fourth,Colorado,Colorado
Male,38,1982,11,14,30,1982-11-14,Bobby,Keith,Oxnard,Second,California,California
Female,50,1970,3,1,26,1970-3-1,Sarah,Nieves,Corona,Third,California,Maine
Female,67,1953,6,20,47,1953-6-20,Brittany,Daniel,Tacoma,Second,Washington,Kansas
Male,19,2001,7,1,53,2001-7-1,Alan,Russell,Louisville,Eighth,Kentucky,Kentucky
Female,66,1954,3,24,26,1954-3-24,Amanda,Wooten,Bridgeport,First,Connecticut,Connecticut
Male,23,1997,9,1,93,1997-9-1,Bobby,England,St. Petersburg,Hill,Florida,Florida
Female,75,1945,5,31,1,1945-5-31,Frances,Turner,Pasadena,Ninth,Texas,Texas
Female,26,1994,9,22,70,1994-9-22,Judy,Cabrera,Sioux Falls,First,South Dakota,South Dakota
Male,82,1938,6,14,79,1938-6-14,Henry,Pittman,Rochester,Oak,New York,New York
Male,51,1969,7,7,29,1969-7-7,Gerald,Best,Frisco,Elm,Texas,Texas
Male,19,2001,1,7,20,2001-1-7,Harold,Riggs,Elk Grove,Main,California,California
Female,72,1948,9,15,34,1948-9-15,Carolyn,Vinson,San Juan,Ninth,Puerto Rico,Puerto Rico
Female,61,1959,5,3,87,1959-5-3,Victoria,Hughes,Bellevue,Fourth,Washington,Washington
Male,63,1957,9,20,7,1957-9-20,Richard,Dodson,Fort Lauderdale,Second,Florida,Florida
Female,51,1969,3,29,85,1969-3-29,Frances,Hale,San Francisco,Park,California,California
Female,78,1942,2,16,52,1942-2-16,Megan,Colon,Little Rock,Pine,Arkansas,Arkansas
Male,57,1963,7,13,51,1963-7-13,Justin,Douglas,New York City,View,New York,New York
Male,24,1996,11,29,51,1996-11-29,Eric,Dixon,Aurora,Fourth,Colorado,Colorado
Female,46,1974,9,10,57,1974-9-10,Sandra,Potts,Savannah,Washington,Georgia,Georgia
Male,78,1942,7,21,91,1942-7-21,Edward,Holland,Charlotte,Oak,North Carolina,North Carolina
Female,65,1955,11,26,14,1955-11-26,Diana,Waller,Eugene,First,Oregon,Oregon
Female,38,1982,10,3,63,1982-10-3,Doris,Leonard,Los Angeles,Lake,California,California
Female,21,1999,1,12,20,1999-1-12,Amber,Marks,New York City,First,New York,New York
Female,54,1966,6,12,69,1966-6-12,Beverly,Dixon,Fresno,Cedar,California,California
Female,86,1934,4,22,49,1934-4-22,Angela,Rodriquez,Stockton,Fifth,California,California
Male,50,1970,11,21,67,1970-11-21,James,Wong,Alexandria,Third,Virginia,Virginia
Female,79,1941,7,5,32,1941-7-5,Stephanie,Warner,Midland,Sixth,Texas,Texas
Female,89,1931,6,6,13,1931-6-6,Andrea,Foster,Boston,Cedar,Massachusetts,Massachusetts
Male,76,1944,6,29,10,1944-6-29,Alexander,Vaughn,Las Vegas,Oak,Nevada,Nevada
Female,72,1948,5,2,76,1948-5-2,Martha,Ewing,Hollywood,First,Florida,Florida
Male,27,1993,7,1,54,1993-7-1,Christian,Phelps,Cape Coral,Cedar,Florida,Florida
Male,90,1930,8,27,47,1930-8-27,Lawrence,Oneil,San Bernardino,Maple,California,California
Female,66,1954,6,25,15,1954-6-25,Cynthia,Boyer,Sioux Falls,Second,South Dakota,South Dakota
Female,40,1980,2,10,58,1980-2-10,Deborah,Horton,Palmdale,Sixth,California,California
Male,31,1989,4,3,61,1989-4-3,Nicholas,Valenzuela,Rancho Cucamonga,Fourth,California,California
Male,47,1973,7,23,78,1973-7-23,Roger,Cunningham,Spring Valley,Cedar,Nevada,Nevada
Female,89,1931,12,4,32,1931-12-4,Diana,Ortiz,Oakland,Third,California,California
Female,41,1979,12,11,22,1979-12-11,Michelle,Watts,Fort Wayne,Washington,Indiana,Indiana
Male,52,1968,8,31,10,1968-8-31,Douglas,Schultz,Murfreesboro,Sixth,Tennessee,Tennessee
Male,23,1997,6,20,99,1997-6-20,Anthony,Oneill,Los Angeles,Elm,California,California
Female,83,1937,7,31,74,1937-7-31,Margaret,Oneil,Hayward,Oak,California,California
Male,46,1974,12,17,3,1974-12-17,Alan,Armstrong,Columbus,Ninth,Ohio,Ohio
Female,61,1959,9,21,27,1959-9-21,Jessica,May,Winston-Salem,Seventh,North Carolina,North Carolina
Female,77,1943,9,29,30,1943-9-29,Jessica,Haley,Sioux Falls,First,South Dakota,South Dakota
Female,48,1972,4,18,18,1972-4-18,Kathleen,Espinoza,Denton,Fifth,Texas,Texas
Female,62,1958,1,30,36,1958-1-30,Janet,Ferguson,Virginia Beach,Sixth,Virginia,Virginia
Female,59,1961,3,14,85,1961-3-14,Abigail,Crawford,Cleveland,Ninth,Ohio,Ohio
Female,31,1989,11,27,89,1989-11-27,Betty,Lawson,Winston-Salem,First,North Carolina,North Carolina
Male,22,1998,9,20,88,1998-9-20,Tyler,Burnett,Paradise,Eighth,Nevada,Nevada
Male,21,1999,12,21,58,1999-12-21,Anthony,Gross,Madison,Maple,Wisconsin,Wisconsin
Female,55,1965,7,13,79,1965-7-13,Anna,Allison,Scottsdale,Fourth,Arizona,Arizona
Female,19,2001,10,16,100,2001-10-16,Amanda,Burris,Richmond,Fifth,Virginia,Virginia
Female,36,1984,5,28,20,1984-5-28,Heather,Robertson,Jackson,Second,Mississippi,Mississippi
Male,28,1992,4,17,87,1992-4-17,Robert,Mccarty,Anaheim,Second,California,California
Female,58,1962,8,17,30,1962-8-17,Janice,Perkins,Miramar,Fifth,Florida,Florida
Female,57,1963,10,22,87,1963-10-22,Stephanie,Oneill,Fort Worth,Park,Texas,Texas
Male,79,1941,1,23,22,1941-1-23,Jacob,Petersen,Stockton,Maple,California,California
Male,32,1988,3,16,16,1988-3-16,John,Nielsen,Arlington,Main,Texas,Texas
Female,25,1995,6,10,33,1995-6-10,Cynthia,Solomon,Columbus,Seventh,Ohio,Ohio
Male,72,1948,3,1,8,1948-3-1,Douglas,Raymond,Seattle,Third,Washington,South Carolina
Male,63,1957,9,19,41,1957-9-19,Kevin,Harrell,Raleigh,Hill,North Carolina,North Carolina
Female,69,1951,12,30,17,1951-12-30,Jessica,Harvey,San Bernardino,Lake,California,California
Male,28,1992,10,9,29,1992-10-9,Larry,Watkins,Tallahassee,Second,Florida,Florida
Male,18,2002,11,16,93,2002-11-16,Donald,Barber,Denton,Elm,Texas,Texas
Male,65,1955,4,6,87,1955-4-6,Aaron,Barber,Nashville,View,Tennessee,Tennessee
Female,30,1990,12,30,11,1990-12-30,Judy,Farmer,Colorado Springs,Park,Colorado,Colorado
Male,28,1992,2,25,66,1992-2-25,Kevin,Crane,Mesa,Eighth,Arizona,Arizona
Male,74,1946,2,26,12,1946-2-26,William,Davenport,Thornton,Elm,Colorado,Colorado
Female,60,1960,4,6,83,1960-4-6,Judy,Stanley,Albuquerque,Fourth,New Mexico,New Mexico
Female,85,1935,8,1,85,1935-8-1,Catherine,Johnston,Jersey City,Cedar,New Jersey,New Jersey
Female,67,1953,7,28,85,1953-7-28,Kimberly,Mercer,Naperville,Fifth,Illinois,Illinois
Male,52,1968,10,11,27,1968-10-11,Kevin,Kaufman,Palmdale,Main,California,California
Female,48,1972,12,23,59,1972-12-23,Mary,Lynn,Frisco,Hill,Texas,Texas
Female,89,1931,7,18,10,1931-7-18,Judith,Gay,Rockford,Washington,Illinois,Illinois
Male,39,1981,11,12,30,1981-11-12,Tyler,Powell,Garden Grove,First,California,California
Female,90,1930,3,30,38,1930-3-30,Barbara,Stone,Bellevue,Main,Washington,Washington
Male,73,1947,6,5,50,1947-6-5,Jack,Hammond,St. Louis,Third,Missouri,Missouri
Female,33,1987,7,19,7,1987-7-19,Olivia,Cobb,Cape Coral,View,Florida,Florida
Female,71,1949,5,3,29,1949-5-3,Dorothy,Gould,Honolulu,Oak,Hawaii,Hawaii
Male,68,1952,7,8,1,1952-7-8,Jesse,Peck,Santa Rosa,Washington,California,California
Female,48,1972,6,7,46,1972-6-7,Katherine,Livingston,Palmdale,Park,California,California
Male,60,1960,6,11,91,1960-6-11,Jack,Bullock,Chesapeake,View,Virginia,Virginia
Male,76,1944,8,14,31,1944-8-14,Mark,Lucas,Olathe,Pine,Kansas,Kansas
Female,20,2000,5,31,34,2000-5-31,Megan,Holt,Austin,Pine,Texas,Texas
Male,38,1982,7,23,62,1982-7-23,Bobby,Maddox,Louisville,Lake,Kentucky,Kentucky
Female,52,1968,4,28,40,1968-4-28,Virginia,Cruz,Washington,Cedar,District of Columbia,District of Columbia
Male,56,1964,1,10,57,1964-1-10,Douglas,Greene,Moreno Valley,Second,California,California
Male,88,1932,11,20,26,1932-11-20,Jason,Buckner,Metairie,View,Louisiana,Louisiana
Male,51,1969,3,21,81,1969-3-21,Jason,Sullivan,Indianapolis,Ninth,Indiana,New York
Female,63,1957,4,14,19,1957-4-14,Elizabeth,Parker,Kansas City,Lake,Missouri,Missouri
Female,86,1934,7,15,18,1934-7-15,Judy,Decker,Rochester,Hill,New York,New York
Male,49,1971,9,29,88,1971-9-29,Eric,Johns,Gilbert,Washington,Arizona,Arizona
Female,58,1962,7,15,67,1962-7-15,Deborah,Hayes,San Jose,Seventh,California,California
Male,55,1965,9,9,63,1965-9-9,Harold,Aguirre,Los Angeles,Pine,California,California
Male,37,1983,1,22,66,1983-1-22,Justin,Pugh,Colorado Springs,Main,Colorado,Colorado
Female,54,1966,2,28,61,1966-2-28,Nancy,Clayton,Tempe,Third,Arizona,Arizona
Female,27,1993,11,8,22,1993-11-8,Kathleen,Cochran,Knoxville,Second,Tennessee,Tennessee
Male,86,1934,4,18,8,1934-4-18,Kyle,Mcgowan,Chula Vista,Pine,California,California
Female,24,1996,9,13,45,1996-9-13,Helen,Barrera,Wichita,Hill,Kansas,Kansas
Female,27,1993,3,1,29,1993-3-1,Amanda,Horn,Chattanooga,Ninth,Tennessee,Tennessee
Female,27,1993,6,29,51,1993-6-29,Deborah,Moore,Arlington,Cedar,Texas,Texas
Female,81,1939,9,26,15,1939-9-26,Danielle,Madden,Overland Park,Elm,Kansas,Kansas
Male,54,1966,6,25,44,1966-6-25,Justin,Battle,Knoxville,View,Tennessee,Tennessee
Male,39,1981,8,22,64,1981-8-22,Jeremy,Farrell,Shreveport,Cedar,Louisiana,Minnesota
Male,81,1939,2,5,12,1939-2-5,Carl,Bradford,Olathe,Sixth,Kansas,Louisiana
Female,70,1950,1,16,29,1950-1-16,Kimberly,Drake,Washington,Eighth,District of Columbia,District of Columbia
Female,81,1939,1,7,74,1939-1-7,Nicole,Reynolds,Lubbock,Ninth,Texas,Texas
Male,46,1974,1,13,100,1974-1-13,Jack,Richards,Cincinnati,First,Ohio,Ohio
Male,19,2001,9,16,79,2001-9-16,Roger,Pace,Huntington Beach,Cedar,California,California
Female,28,1992,7,2,12,1992-7-2,Ann,Campos,Murfreesboro,Maple,Tennessee,Tennessee
Female,76,1944,10,11,38,1944-10-11,Judy,Terrell,Hayward,Elm,California,California
Male,60,1960,5,5,46,1960-5-5,Bruce,Stein,Louisville,Maple,Kentucky,Kentucky
Male,20,2000,11,7,80,2000-11-7,Joshua,Patel,Newport News,Oak,Virginia,Virginia
Female,63,1957,2,3,2,1957-2-3,Jennifer,Mckee,Virginia Beach,Eighth,Virginia,Virginia
Male,55,1965,9,30,9,1965-9-30,Billy,Duke,Sunrise Manor,Ninth,Nevada,Nevada
Male,82,1938,8,31,94,1938-8-31,Michael,Hanson,Milwaukee,Eighth,Wisconsin,Wisconsin
Female,18,2002,2,9,40,2002-2-9,Natalie,Mclaughlin,Garden Grove,Ninth,California,California
Female,41,1979,7,6,49,1979-7-6,Joyce,Mcgee,San Antonio,Pine,Texas,Texas
Male,45,1975,3,5,13,1975-3-5,Brandon,Wynn,Santa Rosa,Lake,California,California
Male,57,1963,8,16,43,1963-8-16,Austin,Leonard,Yonkers,Lake,New York,New York
Male,38,1982,9,27,85,1982-9-27,Timothy,Mercer,Escondido,View,California,California
Male,58,1962,11,4,2,1962-11-4,Brian,Compton,St. Paul,Ninth,Minnesota,Minnesota
Female,88,1932,1,20,37,1932-1-20,Marilyn,Wilder,Fontana,Elm,California,California
Male,25,1995,7,6,37,1995-7-6,Richard,Gallagher,Tulsa,First,Oklahoma,Oklahoma
Male,34,1986,2,19,81,1986-2-19,Noah,Pennington,Detroit,Main,Michigan,Michigan
Male,83,1937,3,19,95,1937-3-19,Russell,Farmer,Oakland,Third,California,California
Male,74,1946,4,24,33,1946-4-24,Kevin,Valencia,Des Moines,Oak,Iowa,Iowa
Male,40,1980,10,16,68,1980-10-16,Jacob,Nguyen,Sioux Falls,Washington,South Dakota,South Dakota
Female,31,1989,10,25,12,1989-10-25,Pamela,Barry,Seattle,Fourth,Washington,Washington
Female,34,1986,4,1,39,1986-4-1,Margaret,Howard,Escondido,Park,California,Michigan
Female,84,1936,12,24,81,1936-12-24,Margaret,Paul,St. Louis,Third,Missouri,Missouri
Male,88,1932,6,29,21,1932-6-29,Jeffrey,Craig,Oxnard,First,California,Kansas
Male,41,1979,7,15,30,1979-7-15,Lawrence,Castillo,Eugene,Fifth,Oregon,Oregon
Female,32,1988,10,8,24,1988-10-8,Amanda,Walton,Aurora,Ninth,Colorado,Colorado
Female,26,1994,11,24,52,1994-11-24,Madison,Weber,Oklahoma City,Hill,Oklahoma,Oklahoma
Female,41,1979,8,28,27,1979-8-28,Mary,Marshall,Jackson,Oak,Mississippi,Mississippi
Male,73,1947,5,12,30,1947-5-12,Larry,Cooke,Winston-Salem,Sixth,North Carolina,Texas
Female,69,1951,2,1,70,1951-2-1,Ruth,Hobbs,Tacoma,Second,Washington,Washington
Male,71,1949,7,10,86,1949-7-10,Raymond,Webster,San Juan,Eighth,Puerto Rico,Puerto Rico
Male,51,1969,10,16,96,1969-10-16,Thomas,Shelton,Waco,Third,Texas,Texas
Female,39,1981,2,12,45,1981-2-12,Sharon,Pate,Portland,Sixth,Oregon,Oregon
Female,80,1940,6,11,13,1940-6-11,Judy,Randolph,Enterprise,View,Nevada,Nevada
Male,84,1936,2,20,35,1936-2-20,Donald,Kirkland,Santa Rosa,Park,California,California
Female,89,1931,5,21,95,1931-5-21,Susan,Copeland,Long Beach,Park,California,California
Male,78,1942,5,3,15,1942-5-3,Scott,Boyd,Richmond,Fifth,Virginia,Virginia
Male,18,2002,5,10,26,2002-5-10,Roy,Landry,Richmond,Fourth,Virginia,Virginia
Female,83,1937,4,2,28,1937-4-2,Virginia,Velasquez,Mobile,First,Alabama,Alabama
Male,84,1936,5,11,61,1936-5-11,Lawrence,Alston,Savannah,Third,Georgia,Georgia
Female,71,1949,2,5,66,1949-2-5,Natalie,Lawrence,Fremont,Second,California,California
Male,20,2000,3,12,7,2000-3-12,Bradley,Henry,Corpus Christi,View,Texas,Texas
Female,55,1965,7,30,79,1965-7-30,Martha,Berry,Aurora,Main,Colorado,Colorado
Female,38,1982,6,21,28,1982-6-21,Marilyn,Wynn,Hayward,Cedar,California,California
Male,89,1931,7,25,88,1931-7-25,Benjamin,May,Vancouver,Fourth,Washington,Washington
Female,46,1974,10,5,50,1974-10-5,Danielle,Steele,Port St. Lucie,Sixth,Florida,Florida
Male,55,1965,10,2,92,1965-10-2,Bryan,Sanders,Jersey City,Sixth,New Jersey,New Jersey
Male,29,1991,5,22,6,1991-5-22,Johnny,Ewing,San Juan,Park,Puerto Rico,Puerto Rico
Female,69,1951,7,4,79,1951-7-4,Deborah,Watts,Rockford,Fifth,Illinois,Illinois
Male,61,1959,7,5,83,1959-7-5,Robert,Montgomery,Oxnard,Park,California,California
Female,29,1991,8,20,18,1991-8-20,Rachel,Lamb,Fayetteville,Washington,North Carolina,North Carolina
Female,41,1979,2,13,42,1979-2-13,Kimberly,Harvey,Miami,Lake,Florida,Florida
Female,23,1997,4,17,88,1997-4-17,Emily,Padilla,Fontana,Hill,California,California
Female,90,1930,12,29,32,1930-12-29,Anna,Reyes,Elk Grove,Fourth,California,California
Female,72,1948,10,4,71,1948-10-4,Janet,Banks,Hollywood,Elm,Florida,Florida
Male,24,1996,5,10,71,1996-5-10,Albert,Clark,Cincinnati,Cedar,Ohio,Ohio
Male,44,1976,5,12,91,1976-5-12,Jose,Nixon,Winston-Salem,Hill,North Carolina,North Carolina
Female,57,1963,1,4,29,1963-1-4,Michelle,Barlow,Newark,Cedar,New Jersey,New Jersey
Female,51,1969,2,20,7,1969-2-20,Joyce,Dixon,Paradise,Elm,Nevada,Nevada
Female,68,1952,10,12,32,1952-10-12,Madison,Wallace,Richmond,Pine,Virginia,Virginia
Male,50,1970,4,4,48,1970-4-4,Jeffrey,Holt,Long Beach,First,California,California
Female,54,1966,6,2,49,1966-6-2,Grace,Grant,Santa Ana,Lake,California,California
Female,61,1959,10,21,78,1959-10-21,Kelly,Herman,Thornton,Park,Colorado,Wisconsin
Male,52,1968,4,24,81,1968-4-24,Justin,George,McAllen,View,Texas,Texas
Male,50,1970,11,13,95,1970-11-13,William,Morin,Fremont,Washington,California,California
Male,39,1981,2,6,61,1981-2-6,Ronald,Young,North Las Vegas,Maple,Nevada,Nevada
Female,23,1997,7,16,39,1997-7-16,Evelyn,Parker,Irvine,Ninth,California,California
Female,45,1975,11,28,41,1975-11-28,Elizabeth,Gonzalez,Glendale,Fifth,Arizona,Arizona
Male,30,1990,9,13,9,1990-9-13,Nathan,Sanchez,Madison,Maple,Wisconsin,Wisconsin
Male,69,1951,4,17,28,1951-4-17,William,Martinez,Arlington,Sixth,Texas,Texas
Male,28,1992,12,10,25,1992-12-10,Gabriel,Blake,Fresno,First,California,California
Male,75,1945,6,17,44,1945-6-17,Jeremy,Obrien,Fort Wayne,First,Indiana,Indiana
Male,84,1936,10,27,89,1936-10-27,Juan,Hopkins,Moreno Valley,Washington,California,California
Male,48,1972,6,13,95,1972-6-13,Michael,Ballard,Providence,Pine,Rhode Island,Rhode Island
Male,63,1957,6,27,36,1957-6-27,Walter,Harris,Fremont,Elm,California,California
Male,50,1970,12,1,57,1970-12-1,Joe,Buckner,Escondido,Seventh,California,California
Female,27,1993,7,13,85,1993-7-13,Olivia,Floyd,Wichita,Sixth,Kansas,Kansas
Male,89,1931,12,30,98,1931-12-30,Frank,Roberson,Chattanooga,Elm,Tennessee,Tennessee
Male,86,1934,7,11,90,1934-7-11,Andrew,Vinson,Grand Rapids,Ninth,Michigan,Michigan
Female,45,1975,8,11,34,1975-8-11,Linda,Schneider,McAllen,Third,Texas,Texas
